id;дата;время;рейтинг;текст;автор;is_verified;is_hidden;hiding_type;likes_count;comments_count;official_answer;фото_count;provider;url
234737846;2026-04-08;14:28:47;1;Половина окошек свободны, медленное обслуживание. По итогу 50 минут ждешь в очереди. Время 12:32;Deking Y;False;False;;1;0;;1;2gis;
234689083;2026-04-08;11:33:48;1;Ужасное обслуживание. Не компетентные сотрудники. Больше 40 минут ждала очереди и в итоге люди с номерками позже меня пошли к менеджерам. Мой номер был 291, а обслуживать стали 295. Парень с номером 293 тоже возмущался. Обслужили только после просьбы позвать руководителя. Мобильная связь не ловит, но все время просят открыть приложение Фридом. Приходилось выходить на улицу. 21 век - сделайте бесплатный wi-fi для клиентов 🤦‍♀️. Турлов наверное не в курсе, но надо иногда спускаться на землю в свои филиалы;Виктория Асаубаева;False;False;;0;0;;0;2gis;
234556940;2026-04-08;01:43:04;5;Сотрудники вежливые, очередь быстро пришла. Нет толпы;Феруза Абакова;False;False;;0;1;{'date_created': '2026-04-08T16:00:00.852165+07:00', 'id': '64111308', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Спасибо, что поделились вашим опытом. 💚'};0;2gis;
234490538;2026-04-07;19:46:27;1;"Сервис хромает, Я и раньше слышала негативные отзывы, но не придавала этому значения вот сегодня сама убедилась😭 
Полное отсутствие понимания ситуации клиента, без моего конкретная согласия оформили возврат билета, а теперь говорят что билетов нет, операторы просто отвечают что это был ответ бота🤦‍♀️ Возникает вопрос! Разве никто не контролирует какие запросы обрабатывает бот и какие действия он выполняет, перестаньте использовать его или же правильно использовать!!!";Альбина Алламбергенова;False;False;;0;1;{'date_created': '2026-04-07T22:18:25.822277+07:00', 'id': '64074946', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Хотим разобраться в вашей ситуации. Пожалуйста, напишите нам в Instagram Direct @bankffin.kz, WhatsApp +7\u202f776\u202f1\u202f595\u202f595 или позвоните на короткий номер 595. Также можете оставить свои контакты - мы обязательно с вами свяжемся.'};1;2gis;
234457998;2026-04-07;17:22:07;1;Пришел деньги снять с депозита, говорят ждите 2 часа;Галымжан Картбаев;False;False;;0;1;{'date_created': '2026-04-07T21:37:45.121549+07:00', 'id': '64073327', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Хотим разобраться в вашей ситуации. Пожалуйста, напишите нам в Instagram Direct @bankffin.kz, WhatsApp +7\u202f776\u202f1\u202f595\u202f595 или позвоните на короткий номер 595. Также можете оставить свои контакты - мы обязательно с вами свяжемся.'};0;2gis;
234441125;2026-04-07;16:08:44;1;Очередь ужасная, нет нормального менеджмента по урегулированию данной проблемы;Rinat Rinat;False;False;;0;0;;0;2gis;
234352147;2026-04-07;03:05:04;5;Помогли быстро решить мою проблему, не пришлось тратить много времени в банка;Данияр Дусаев;False;False;;0;1;{'date_created': '2026-04-07T05:40:55.429576+07:00', 'id': '64025433', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Доброй ночи! Благодарим вас за отзыв 💚\nРады, что смогли быстро помочь вам и сэкономить ваше время 🙌\nВсегда стараемся делать сервис максимально удобным для вас 😊'};0;2gis;
234280698;2026-04-06;19:37:04;5;Спасибо Айман за консультацию.;gulsim iglikova;False;False;;0;1;{'date_created': '2026-04-07T05:38:45.216505+07:00', 'id': '64025420', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Доброй ночи! Благодарим вас за отзыв💚'};0;2gis;
233827984;2026-04-04;17:36:21;1;Осень плохой сервис. Я как юр лицо не могу связаться с менеджером по счету и заработному проекту. Банк списывает комиссию когда не в одном другом банке нет такого. Поддержка не даёт связь с менеджерами;Максим Иванов;False;False;;0;1;{'date_created': '2026-04-05T19:03:06.751341+07:00', 'id': '63948129', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Нам жаль, что у вас сложилось такое мнение. Пожалуйста, напишите нам в Direct Instagram @bankffin.kz, постараемся вам помочь.'};0;2gis;
233817669;2026-04-04;16:55:10;1;"Посетили сегодня данный филиал. Во первых, непонятно как это здание вообще работает как общественное. Чтобы туда спуститься надо пройти по огромной лестнице. Ни МГН, ни женщина с коляской туда пройти вообще не смогут. Такое запрещено по строительным нормам, кто разрешил открытие такого заведения ? 
Во вторых, работники медлительные и сонные , каждый запрос обрабатывался минимум 15,20 минут. Я не видела такой медлительности ни в одном современном банке. 
На запрос, который должен был занять буквально пару минут , мы потратили 30 минут , и не дождались обслуживания и просто вынуждены были уйти. Внутри не ловит связь и к Вай фаю не подключается без смс - которая по понятным причинам не пришла.
В общем посещение данного места - это потерянное втупую время.";Juliya Almazova;False;False;;0;1;{'date_created': '2026-04-04T18:47:05.862607+07:00', 'id': '63916439', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Сожалеем о вашем опыте. Пожалуйста, напишите нам в Direct Instagram @bankffin.kz, в WhatsApp по номеру +7 776 159 55 95 или позвоните на короткий номер 595 — мы обязательно всё проверим и постараемся помочь.'};0;2gis;
233808275;2026-04-04;16:16:19;5;Кассадагы кызга рахмет .оте жаксы кызмет корсетеди Дуйсенова Айгерим;Нурсултан Абрординов;False;False;;0;1;{'date_created': '2026-04-04T18:32:54.456306+07:00', 'id': '63915924', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Пікіріңізді алуға қуаныштымыз. 💚'};1;2gis;
233748927;2026-04-04;11:25:21;5;Спасибо супервайзера Акерке за помощь, очень быстро открыли карту, всё понятно👍;Константин;False;False;;0;1;{'date_created': '2026-04-04T18:32:23.134787+07:00', 'id': '63915892', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Спасибо, что поделились вашим опытом. 💚'};0;2gis;
233647933;2026-04-03;20:26:39;1;Пришел открыть счет, прождал 2.5 часа, своей очереди так не дождался. Причем людей особо не было. Если открыть карту такой квест - боюсь представить как они решают нестандартные проблемы при обслуживании. Понял, что это точно не мой банк;Максим Киселев;False;False;;0;0;;0;2gis;
233353103;2026-04-02;15:14:12;1;Қызмет ету сапасы 10 нан 1,кезекті сағаттап күтесің,өте нашар.банк бөлімшесіне келуге мәжбүрлейтін шешімі жоқ сұрақтар көп.;Birzhan Khalelov;False;False;;0;1;{'date_created': '2026-04-02T16:42:18.192126+07:00', 'id': '63816292', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Кері байланысыңызға рақмет. Сізге қиындық тудырғанына өкініш білдіреміз. Пікіріңізді назарға алып, қызмет сапасын жақсарту үшін жауапты мамандарға жеткіземіз. Болашақта осындай жағдайлардың болмауы үшін барынша жұмыс жасаймыз.'};0;2gis;
233166180;2026-04-01;17:39:29;5;Забирал пластиковую карту. Все чётко. Байболат Айгерим Болаткызы огромное спасибо за профессионализм и доброжелательность!;Максим;False;False;;0;1;{'date_created': '2026-04-01T18:47:08.51883+07:00', 'id': '63768866', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Рады, что смогли вам помочь. 💚'};0;2gis;
233163333;2026-04-01;17:28:03;1;Просто ужасное обслуживание в банке, без какой-либо причины и объяснений заблокировали доступ в приложение, я уже вторые сутки сижу и жду когда мне просто вернут доступ в приложение, просто издевательской!!!!;Акимыч Маметов;False;False;;0;0;;1;2gis;
233071170;2026-04-01;07:40:09;1;"22.03.26 Алматы молл сауда үйіндегі банкомат арқылы ақша салдым,сол қаражатымды әлі счетыма салмай жатыр.
Өте жауапсыз мамандар,";Улжан Аубакирова;False;False;;0;1;{'date_created': '2026-04-01T16:04:19.382619+07:00', 'id': '63758093', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Сізде осындай жағдай орын алғанына өкініш білдіреміз. Жағдайыңызды толық тексеріп, нақтылап қарастырғымыз келеді. Өтінеміз, бізге Instagram Direct (@bankffin.kz), WhatsApp +7 776 159 55 95 арқылы жазыңыз немесе 595 қысқа нөміріне хабарласыңыз — біз міндетті түрде бәрін тексеріп, көмектесуге тырысамыз. 💚'};0;2gis;
233057646;2026-04-01;03:44:35;5;Банк предоставляет современные и полезные финансовые решения. Здесь можно легко найти продукт, который соответствует вашим потребностям, будь то депозит, кредит или инвестиционная программа. Мне нравится широкий выбор предложений.;Ксюша А.;False;False;;0;1;{'date_created': '2026-04-01T15:58:24.026898+07:00', 'id': '63757651', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Спасибо за обратную связь, мы ценим ваше мнение. 💚'};0;2gis;
233050454;2026-04-01;02:11:21;4;Ипотеку в Фридом Банке оформили без особых проблем, но процесс занял целую неделю, наша квартира чуть не ушла другим покупателям. Но успели все рано и по сумме убрались как хотели. Проценты не скажу что, низкие, как у всех.;Роман Грибанов;False;False;;0;1;{'date_created': '2026-04-01T15:55:51.128987+07:00', 'id': '63757475', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Мы очень рады за вас и благодарим за ваш отзыв.💚'};0;2gis;
232933873;2026-03-31;21:13:54;1;Cайт очень плохо работает именно при приобретений билетов. Ещё заставляють купить только в приложений Фридом суперапп. Жестко логает;Ақсұңқар Бақтыбай;False;False;;0;0;;0;2gis;
232670986;2026-03-30;18:02:47;1;Недавно посетила банк, нужно было всего лишь закрыть карту. Казалось бы, простая процедура, но в итоге я провела там почти 2 часа в ожидании. Когда наконец мой талон появился на экране, я подошла к окну, но сотрудника на месте не оказалось. Пришлось ждать ещё около 5 минут. В целом обслуживание оказалось очень медленным, и из-за этого осталось неприятное впечатление от визита. Хотелось бы, чтобы такие простые операции выполнялись быстрее и без лишнего ожидания.;zhazha 🧏🏿‍♀️;False;False;;0;1;{'date_created': '2026-03-31T21:03:27.427518+07:00', 'id': '63719943', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Благодарим за ваш отзыв. Нам очень жаль, что визит в банк оказался с долгим ожиданием. Ваше замечание важно для нас - обязательно передадим специалистам, чтобы обслуживание по простым операциям было быстрее и удобнее.'};0;2gis;
232631334;2026-03-30;15:12:01;1;очень долго принимает, 2 менеджер всего лишь принимает👎🏻 время 13:15;A Tu;False;False;;2;1;{'date_created': '2026-03-31T20:46:24.137606+07:00', 'id': '63719134', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Благодарим за ваш отзыв. Нам жаль, что обслуживание заняло больше времени, чем ожидалось. Передадим ваше замечание специалистам для анализа работы менеджеров, чтобы улучшить скорость обслуживания в будущем.'};2;2gis;
232426338;2026-03-29;16:14:00;5;Обслуживание на высоком уровне, вопросы решаются быстро. Банк предлагает широкий спектр услуг, которые могут быть полезны в повседневной жизни;Максим;False;False;;0;1;{'date_created': '2026-03-30T15:39:09.693093+07:00', 'id': '63637970', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Благодарим за отзыв! Рады, что вы отметили высокий уровень обслуживания и удобство наших услуг. Спасибо за доверие!'};0;2gis;
232208010;2026-03-28;15:52:01;5;Банк предлагает актуальные и полезные финансовые продукты. Можно подобрать продукт под свои потребности, будь то вклад, кредит или инвестиционная программа. Нравится разнообразие предложений;Влад Иванов;False;False;unrated_manual;1;1;{'date_created': '2026-03-28T19:34:53.659026+07:00', 'id': '63552541', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Благодарим за отзыв 😊 \nРады, что вы отметили разнообразие наших продуктов и смогли подобрать подходящий вариант под свои потребности. Спасибо, что вы с нами!'};0;2gis;
232103299;2026-03-28;00:20:52;1;Ни консультант, ни специалист по обслуживанию физ.лиц не уведомили, что доставка карты для нерезидента составляет 20 тыс тн. И информацию, о том, что карту получить можно было в отделении, тоже никто из сотрудников не озвучил. Некомпетентные работники. Имена еще укажу и хочу разобраться с этой ситуацией, вернусь к вам с юристом. Карта вашего банка оказалась никчемной.;Марго К;False;False;;0;0;;0;2gis;
232065518;2026-03-27;21:15:20;1;В приложении оформил заявку на кредит, все этапы прошел, в конце пишет ждите 24 часа, в итоге заявка сама по себе исчезла. Итак 2 раза, позвонил в колл центр, говорят техн неполадки. Клиентам продают не рабочий сервис. Учитесь у Каспи!;Yel Men;False;False;;0;1;{'date_created': '2026-03-27T22:48:49.469162+07:00', 'id': '63524344', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Сожалеем, что у вас сложилось подобное впечатление и возникли сложности. Хотим детально разобраться в вашей ситуации. Пожалуйста, напишите нам в Direct Instagram @bankffin.kz, WhatsApp +7 776 1 595 595 или по номеру 595 - мы обязательно всё проверим и постараемся помочь.'};0;2gis;
231939175;2026-03-27;11:52:33;2;Ни одного филиала в нижней части города, приходится пересекать весь город;Jizel J;False;False;;0;1;{'date_created': '2026-03-27T22:40:44.086454+07:00', 'id': '63524071', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Благодарим вас за обратную связь. Мы постоянно анализируем потребности клиентов и рассматриваем возможности расширения сети филиалов, чтобы быть ближе и доступнее для вас. Спасибо, что делитесь своим мнением - это помогает нам становиться лучше.'};0;2gis;
231788736;2026-03-26;17:20:00;5;Байбосын Ақерке супервайзерге үлкен рахмет, жұмысыңызға табыс тілеймін! Рахмет🌹;Тамара Айтбаева;False;False;;0;1;{'date_created': '2026-03-26T22:16:12.378129+07:00', 'id': '63468853', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы кеш! Кері байланысыңыз үшін рахмет, біз сіздің пікіріңізді бағалаймыз. 💚'};0;2gis;
231560469;2026-03-26;00:04:45;1;Не решили проблему касательно онлайн банкинга юридического лица. Ноль функционала, невероятное количество ошибок в системе;Sanzh Zh;False;False;;0;1;{'date_created': '2026-03-26T22:19:29.724962+07:00', 'id': '63468993', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Сожалеем, что вы не смогли получить необходимую консультацию. Нам важно разобраться в ситуации - пожалуйста, напишите нам в Direct Instagram @bankffin.kz, уточним детали и проведём проверку.'};0;2gis;
231465609;2026-03-25;16:58:49;5;Хорошее и качественное обслуживание клиентов. Приветливый персонал банка все объяснили и показали как и что сделать. Спасибо вам. Успехов в бизнесе. 🤝;Sholpan Makulbekova;False;False;;0;1;{'date_created': '2026-03-25T17:56:24.535993+07:00', 'id': '63397000', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! 🤝 Благодарим за тёплый отзыв и пожелания! Рады, что вы остались довольны обслуживанием. Спасибо за доверие!'};0;2gis;
230468478;2026-03-20;20:35:54;5;"Менеджеры молодцы, стараются, действительно оказывают помощь и разъясняют, особенно спасибо менеджеру Милане 🍀

А вот поддержка и чат в ai ассистенте в самом приложении омерзительна, некомпетентна и мне настолько неприятно, что мне приходится ДОКАЗЫВАТЬ, что мои дс получены честным путем. Я дважды отправила все нужные документы, в приложении мне ответили, что в предоставленных документах нет моих данных пришлось ехать в ваше отделение и я предоставила документы менеджеру, спасибо еще раз Милане 💜. И через 3 часа мне пишут на ватсап (я так понимаю оператор из приложения), чтобы я снова предоставила документы, я объясняю, что мне менеджер отделения банка все оформил, а мой перевод отменили! И сейчас я снова пытаюсь сделать перевод снова предоставив документы и меня снова скамит приложение (если там ИИ-то он вообще не доработан). Чувствую себя оскорбленно.";Мерей Камалиева;False;False;;0;1;{'date_created': '2026-03-21T03:46:46.065609+07:00', 'id': '63162087', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Мы учли ваши предложения, спасибо за обратную связь. 💚'};0;2gis;
230385931;2026-03-20;14:31:02;5;Сотрудники очень вежливо встретили,хорошо обслужили,все объяснили кратко и ясно🤗;Merrix .;False;False;;0;1;{'date_created': '2026-03-20T18:36:55.767434+07:00', 'id': '63145071', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Спасибо, что поделились вашим опытом. 💚'};0;2gis;
230361522;2026-03-20;12:18:26;5;"Лучший банк , и классный офис ! 
Чисто и красиво . 
Менеджера быстро и легко обслуживают ! Мы с мамой довольны !";Бухарбаева Анэль;False;False;;0;1;{'date_created': '2026-03-20T18:37:11.1472+07:00', 'id': '63145089', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Спасибо, что делитесь своим опытом с нами. 💚'};0;2gis;
230179007;2026-03-19;14:07:09;1;"Оставляю крайне негативный отзыв о ситуации с отменой рейса и действиями Freedom Bank.

Мой рейс был отменён более чем на 48 часов. Это не “незначительное изменение” и не “перенос”, а фактическая отмена услуги с серьёзными последствиями для меня как клиента. Учитывая дальнейшие мои поездки в чужой стране.

Несмотря на это, Freedom Bank отказывает в возврате полной суммы, что выглядит как прямое игнорирование прав клиента. Услуга не была оказана в согласованные сроки, а значит, у меня есть все основания требовать полный возврат средств.

Складывается впечатление, что банк намеренно затягивает или избегает выполнения своих обязательств, прикрываясь формальными причинами. Такой подход недопустим для финансовой организации, которая заявляет о высоком уровне сервиса.

Требую:
1. Немедленного пересмотра решения по моему обращению 
2. Возврата полной суммы без дальнейших затягиваний 
3. Чёткого и обоснованного ответа с указанием нормативных оснований отказа 

В противном случае я оставляю за собой право обратиться в регулирующие органы и соответствующие инстанции для защиты своих прав как потребителя.

Ситуация подрывает доверие к банку и демонстрирует крайне низкий уровень клиентской поддержки.";Жан Жаным;False;False;;0;2;{'date_created': '2026-03-19T15:57:22.545613+07:00', 'id': '63076440', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Сожалеем, что вы столкнулись с такой ситуацией. Хотели бы детально разобраться в вашем вопросе. Пожалуйста, напишите нам в Direct Instagram @bankffin.kz, свяжитесь по короткому номеру 595 или через WhatsApp по номеру +7 776 1 595 595. Также можете оставить свои контактные данные - мы обязательно свяжемся с вами и всё проверим.'};0;2gis;
230115927;2026-03-19;01:48:10;5;Зашла в отделение просто уточнить пару вопросов. В итоге вышла с оформленной картой и хорошим настроением. Девушки в зале вежливые, все объясняют по-человечески.;Аяжан Токтамурат;False;False;;0;1;{'date_created': '2026-03-19T15:54:38.752805+07:00', 'id': '63076224', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Спасибо за ваш отзыв! Приятно слышать, что сотрудники вежливо объяснили все вопросы и сделали визит комфортным.'};0;2gis;
230079466;2026-03-18;21:59:15;5;"Добрый день! Сегодня была в Отделении-очень довольна. Обслужили быстро, и на ресепшн молодой человек, и на кассе девушка-старший кассир очень хорошо знают продукты банка, доходчиво и терпеливо объясняют. А менеджер БАЙБОЛАТ АЙГЕРИМ БОЛАТҚЫЗЫ вообще выше всех похвал. Такая приятная, коммуникабельная и очень терпеливая. Очень мне помогла. 
 Спасибо, хорошие люди.";Жулдыз Сайбулатова;False;False;;0;1;{'date_created': '2026-03-19T15:53:39.91857+07:00', 'id': '63076169', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Благодарим вас за такой тёплый и подробный отзыв 😊 Нам приятно слышать, что обслуживание в отделении оставило только положительные впечатления.'};0;2gis;
230076872;2026-03-18;21:46:04;1;"Посетил данное отделение сегодня примерно в 18:25–18:30.

На входе меня встретил консультант. Я достаточно понятно объяснил, по какому вопросу пришёл и какой услугой хотел воспользоваться. Однако вместо того, чтобы сразу выдать талон, он начал ходить туда-сюда, что-то уточнять у других сотрудников, а потом и вовсе исчез 👍

В итоге я просто потерял время. Другой консультант позже без каких-либо лишних уточнений сразу выдал мне талон)))

Отдельно хочется отметить, что всё отделение по вопросам счетов и другим подобным услугам обслуживает всего одно окно.
Из-за этого очередь движется крайне медленно.

Передо мной оставался всего один человек, и его отпустили примерно в 18:55. У меня был буквально один короткий вопрос, но в итоге на меня просто забили — менеджер не принял меня. Хотя по-человечески можно было уделить клиенту пару минут.

Итог: зря потраченное время и испорченное настроение 🤣

Зато, благодаря вам сделал для себя важный вывод: у ваших конкурентов сотрудники гораздо лучше ориентируются в вопросах клиентов и в целом более человечно относятся к посетителям.С подобными ситуациями я сталкивался и раньше, поэтому есть с чем сравнить. 

Если хотите потратить нервы и впустую потерять время — вам сюда 👍";Timujin;False;False;;0;1;{'date_created': '2026-03-19T15:53:22.30539+07:00', 'id': '63076156', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Благодарим вас за подробный отзыв. Нам очень жаль, что визит в отделение оставил такое впечатление.\nМы ценим ваши замечания по работе консультантов и организации обслуживания - обязательно передадим их руководству отделения для анализа и улучшения процессов. Ваши комментарии помогают нам становиться лучше и внимательнее к клиентам.\nНадеемся, в следующий раз ваш визит будет быстрым и комфортным.'};0;2gis;
229732948;2026-03-18;01:41:07;5;Быстро оформили карту, объяснили все условия.. Приятно, когда с тобой разговаривают по-человечески.;Мурат Жашкеев;False;False;;1;1;{'date_created': '2026-03-18T19:21:52.7745+07:00', 'id': '63035633', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! \nБлагодарим вас за отзыв и высокую оценку нашей работы. Нам очень приятно, что оформление карты прошло быстро и понятно, а обслуживание оставило положительные впечатления. \nВсегда рады видеть вас снова!💚🙌'};0;2gis;
229732591;2026-03-18;01:37:37;5;Взяли цифровую ипотеку с женой по программе 7-20-25. Очень удобно, без нервов. Отдельное спасибо банку за нормальный подход и быстрое рассмотрение;Назым Г;False;False;;1;1;{'date_created': '2026-03-18T19:20:13.276995+07:00', 'id': '63035533', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! \nБлагодарим вас за отзыв и доверие. \nОчень рады, что оформление ипотеки прошло для вас комфортно и без лишних сложностей. \nНам приятно, что вы отметили скорость рассмотрения и удобство процесса. Желаем вам уюта и благополучия в новом доме! \nВсегда рады помочь 😊'};0;2gis;
229704914;2026-03-17;22:37:35;1;На днях забыл что день оплаты кредита наступил, вспомнил ночью. Оплатил сразу. Через день мне звонят и говорят что я кредит вообще не оплачивал. Пишу в службу поддержки, дальше они говорят что там 500 тг надо оплатить ( я это и так понимал что надо будет оплатить пенью, так как оплатил ночью). Там же спрашиваю где его оплатить так как данную сумму я не вижу в приложениях, хотя их целых два. Сказали что там оно есть. И просили скрин отправит. А в приложении скрины не отправляются. Решил позвонить в кол центр, мне сказали перекинуть деньги с одного счета на другой и они автоматический после 7 вечера возьмут из данного счета. Все было сделано но также весит просрочка, а деньги все еще на счету;Renat;False;False;;0;1;{'date_created': '2026-03-20T05:36:39.991764+07:00', 'id': '63111031', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Доброй ночи! Нам очень жаль, что у вас сложилось такое впечатление. Понимаем, как важно получать оперативную помощь, и хотим разобраться в ситуации и помочь вам.\n\nПожалуйста, напишите нам в Direct Instagram @bankffin.kz с подробностями - мы обязательно всё проверим и постараемся решить ваш вопрос как можно быстрее.'};0;2gis;
